date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
12/2/2022,Alabama Crimson Tide,"UCLA Cary, NC",Away,Loss,0,3,NA,1,0,0,11,7,11,0,2,0,0,0,90:00:00,3,8,0,0,0,0,0,3,0,0,0,3,1,20,11,8,0,1,0,0,0,90:00:00,0,7,1,0,0,0,0,4,0,0,1,8,110
8/18/2022,Alabama A&M Bulldogs,Col. of Charleston,Away,Loss,0,3,NA,1,0,0,7,1,8,0,3,0,0,0,90:00:00,3,3,0,0,0,0,0,3,0,0,0,3,3,21,6,8,0,0,0,0,0,90:00:00,0,1,1,1,0,0,0,5,0,0,1,6,1014
8/22/2022,Alabama A&M Bulldogs,Troy,Home,Win,1,0,NA,1,1,0,16,7,12,0,0,0,0,0,90:00:00,0,8,1,0,0,0,0,2,0,0,1,0,0,18,8,10,1,0,0,0,0,90:00:00,1,6,0,0,0,0,0,3,0,0,0,6,716
8/26/2022,Alabama A&M Bulldogs,Jacksonville St.,Home,Win,1,0,NA,1,1,1,10,3,12,0,4,0,0,0,90:00:00,0,6,1,0,0,0,0,6,0,0,1,0,0,12,6,10,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,4,0,0,0,6,315
8/28/2022,Alabama A&M Bulldogs,Jacksonville,Home,Loss,0,1,NA,1,0,0,7,3,8,0,0,0,0,0,90:00:00,1,7,0,0,0,0,0,6,0,0,0,1,0,15,8,10,0,0,0,0,0,90:00:00,0,3,1,1,0,0,0,2,0,0,1,6,316
9/1/2022,Alabama A&M Bulldogs,Southern Ill.,Away,Loss,0,2,NA,1,0,0,8,5,3,0,2,0,0,0,90:00:00,2,4,0,0,0,0,0,3,0,1,0,2,1,9,6,1,1,1,0,0,0,90:00:00,0,5,1,0,0,0,0,4,0,0,1,6,659
9/11/2022,Alabama A&M Bulldogs,Austin Peay,Away,Loss,0,1,NA,1,0,0,5,2,9,0,2,0,0,0,90:00:00,1,5,0,0,0,0,0,0,0,0,0,1,1,11,6,11,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,1,0,0,1,6,43
9/14/2022,Alabama A&M Bulldogs,Little Rock,Home,Loss,0,1,NA,1,0,0,3,2,9,0,2,0,0,0,90:00:00,1,7,0,0,0,0,0,1,0,0,0,1,0,13,8,6,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,6,32
9/18/2022,Alabama A&M Bulldogs,UT Martin,Away,Loss,0,2,NA,1,0,0,10,4,6,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,3,0,0,0,2,2,14,8,9,0,1,0,0,0,90:00:00,0,4,1,1,0,0,0,3,0,0,1,6,695
9/23/2022,Alabama A&M Bulldogs,Prairie View,Away,Win,4,1,NA,1,4,3,19,9,10,0,2,0,0,0,90:00:00,1,2,0,0,0,0,0,7,1,1,1,1,1,6,3,16,0,7,0,0,0,90:00:00,4,5,0,0,0,0,0,1,0,0,0,6,553
9/25/2022,Alabama A&M Bulldogs,Texas Southern,Away,Loss,1,3,NA,1,1,0,15,6,7,0,0,0,0,0,90:00:00,3,2,0,0,0,0,0,7,0,0,0,3,2,14,5,6,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,2,0,0,1,6,699
10/7/2022,Alabama A&M Bulldogs,Ark.-Pine Bluff,Home,Draw,1,1,NA,1,1,1,16,8,6,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,5,0,1,0,1,1,13,4,6,0,0,0,0,0,90:00:00,1,7,0,0,0,0,0,4,0,0,0,6,2678
10/9/2022,Alabama A&M Bulldogs,Grambling,Home,Loss,0,2,NA,1,0,0,5,3,6,0,1,0,0,0,90:00:00,2,8,0,0,0,0,0,2,0,0,0,2,2,14,10,2,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,1,6,261
10/14/2022,Alabama A&M Bulldogs,Southern U.,Away,Win,2,0,NA,1,2,1,8,4,11,0,0,0,0,0,90:00:00,0,7,1,0,0,0,0,1,1,1,1,0,0,11,7,7,0,1,0,0,0,90:00:00,2,2,0,0,0,0,0,6,0,0,0,6,665
10/16/2022,Alabama A&M Bulldogs,Jackson St.,Away,Loss,0,2,NA,1,0,0,6,2,6,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,2,0,0,0,2,2,15,7,10,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,1,0,0,1,6,314
10/21/2022,Alabama A&M Bulldogs,Mississippi Val.,Home,Draw,0,0,NA,1,0,0,28,14,1,0,3,0,0,0,90:00:00,0,2,1,0,0,0,0,8,0,0,0,0,0,4,2,7,0,0,0,0,0,90:00:00,0,14,1,0,0,0,0,1,0,1,0,6,432
10/23/2022,Alabama A&M Bulldogs,Alcorn,Home,Loss,0,1,NA,1,0,0,14,3,5,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,8,0,0,0,1,1,9,6,6,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,5,0,0,1,6,17
10/28/2022,Alabama A&M Bulldogs,Alabama St.,Away,Loss,1,3,NA,1,1,0,6,4,4,0,1,0,0,0,90:00:00,3,2,0,0,0,0,0,7,0,0,0,3,3,10,5,9,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,2,0,0,1,6,7
11/3/2022,Alabama A&M Bulldogs,"Jackson St. Prairie View, TX",Away,Loss,0,2,NA,1,0,0,3,1,3,1,1,0,0,0,90:00:00,2,5,0,0,0,0,0,5,0,0,0,2,0,10,7,3,0,1,0,0,0,90:00:00,0,1,1,1,0,0,0,0,0,0,1,6,314
8/19/2022,Alabama St. Lady Hornets,Winthrop,Home,Loss,0,2,NA,1,0,0,10,5,4,0,0,0,0,0,90:00:00,2,4,0,0,0,0,0,3,0,0,0,2,2,9,6,5,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,2,0,0,1,7,NA
8/21/2022,Alabama St. Lady Hornets,Gardner-Webb,Away,Loss,1,2,NA,1,1,1,4,1,12,0,3,0,0,0,90:00:00,2,6,0,0,0,0,0,1,0,0,0,2,1,18,8,16,0,0,0,0,0,90:00:00,1,0,0,0,0,0,0,7,1,1,1,7,NA
8/28/2022,Alabama St. Lady Hornets,Presbyterian,Home,Draw,0,0,NA,1,0,0,10,5,5,0,0,0,0,0,90:00:00,0,8,1,0,0,0,0,0,0,0,0,0,0,23,8,1,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,7,0,0,0,7,NA
9/2/2022,Alabama St. Lady Hornets,Lipscomb,Away,Loss,0,8,NA,1,0,0,5,2,7,0,0,0,0,0,90:00:00,8,9,0,0,0,0,0,0,0,0,0,8,7,23,17,10,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,1,7,NA
9/4/2022,Alabama St. Lady Hornets,Stetson,Home,Loss,0,2,NA,1,0,0,9,2,7,0,1,0,0,0,90:00:00,2,9,0,0,0,0,0,2,0,0,0,2,3,21,11,9,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,1,7,NA
9/9/2022,Alabama St. Lady Hornets,Jacksonville St.,Away,Loss,1,4,NA,1,1,0,3,2,8,1,1,0,0,0,90:00:00,4,9,0,0,0,0,0,3,0,0,0,4,4,19,13,17,1,1,0,0,0,90:00:00,1,1,0,0,0,0,0,4,0,0,1,7,NA
9/11/2022,Alabama St. Lady Hornets,Faulkner,Home,Win,2,1,NA,1,2,1,13,5,9,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,5,0,0,1,1,1,6,3,12,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,3,0,0,0,7,NA
9/16/2022,Alabama St. Lady Hornets,South Carolina St.,Home,Win,2,0,NA,1,2,2,26,16,4,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,1,0,0,1,0,0,3,2,4,0,1,0,0,0,90:00:00,2,14,0,0,0,0,0,0,0,0,0,7,NA
9/23/2022,Alabama St. Lady Hornets,Texas Southern,Away,Draw,0,0,NA,1,0,0,11,4,11,0,0,0,0,0,90:00:00,0,15,1,0,0,0,0,4,0,0,0,0,0,23,15,4,0,2,0,0,0,90:00:00,0,4,1,0,0,0,0,4,0,1,0,7,NA
9/25/2022,Alabama St. Lady Hornets,Prairie View,Away,Win,5,0,NA,1,5,4,8,7,9,0,0,0,0,0,90:00:00,0,7,1,0,0,0,0,5,0,0,1,0,0,15,7,2,0,3,0,0,0,90:00:00,5,2,0,0,0,0,0,5,0,0,0,7,NA
10/7/2022,Alabama St. Lady Hornets,Grambling,Home,Draw,1,1,NA,1,1,1,8,2,5,0,1,0,0,0,90:00:00,1,7,0,0,0,0,0,1,0,0,0,1,2,18,8,3,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,1,0,0,0,7,NA
10/9/2022,Alabama St. Lady Hornets,Ark.-Pine Bluff,Home,Win,3,0,NA,1,3,1,9,7,0,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,2,0,0,1,0,0,12,3,0,0,0,0,0,0,90:00:00,3,4,0,0,0,0,0,4,0,0,0,7,NA
10/14/2022,Alabama St. Lady Hornets,Jackson St.,Away,Loss,0,1,NA,1,0,0,2,0,6,0,1,0,0,0,90:00:00,1,11,0,0,0,0,0,0,0,0,0,1,0,14,12,6,0,1,0,0,0,90:00:00,0,0,1,0,0,0,0,5,0,0,1,7,NA
10/16/2022,Alabama St. Lady Hornets,Southern U.,Away,Loss,0,2,NA,1,0,0,8,6,6,0,1,0,0,0,90:00:00,2,6,0,0,0,0,0,1,0,0,0,2,1,19,8,8,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,1,1,7,NA
10/21/2022,Alabama St. Lady Hornets,Alcorn,Home,Draw,0,0,NA,1,0,0,12,6,5,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,2,0,0,0,0,0,11,6,3,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,3,0,0,0,7,NA
10/23/2022,Alabama St. Lady Hornets,Mississippi Val.,Home,Win,1,0,NA,1,1,1,26,10,7,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,7,0,0,1,0,0,6,4,6,0,1,0,0,0,90:00:00,1,9,0,0,0,0,0,0,0,0,0,7,NA
10/28/2022,Alabama St. Lady Hornets,Alabama A&M,Home,Win,3,1,NA,1,3,3,10,5,9,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,2,0,0,1,1,0,6,4,4,0,1,0,0,0,90:00:00,3,2,0,0,0,0,0,7,0,0,0,7,NA
11/3/2022,Alabama St. Lady Hornets,"Texas Southern Prairie View, TX",Away,Loss,0,2,NA,1,0,0,4,3,6,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,5,0,0,0,2,0,10,5,13,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,5,0,0,1,7,NA
8/18/2022,Alcorn Lady Braves,Southern Utah,Home,Loss,0,7,NA,1,0,0,9,5,11,0,1,0,0,0,90:00:00,7,8,0,0,0,0,0,1,0,0,0,7,5,31,15,7,0,0,0,0,0,90:00:00,0,5,1,1,0,0,0,7,1,1,1,17,667
8/21/2022,Alcorn Lady Braves,Grambling,Home,Loss,1,2,NA,1,1,1,9,6,14,0,1,0,0,0,90:00:00,2,9,0,0,0,0,0,2,0,0,0,2,2,23,11,9,0,2,0,0,0,90:00:00,1,5,0,0,0,0,0,7,0,1,1,17,261
8/30/2022,Alcorn Lady Braves,ULM,Home,Draw,2,2,NA,1,2,2,6,5,9,0,5,0,0,0,90:00:00,2,8,0,0,0,0,0,0,0,0,0,2,2,21,10,4,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,6,0,0,0,17,498
9/2/2022,Alcorn Lady Braves,Tarleton St.,Away,Loss,0,3,NA,1,0,0,2,1,11,0,0,0,0,0,90:00:00,3,5,0,0,0,0,0,1,0,0,0,3,3,17,8,8,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,4,0,0,1,17,1395
9/4/2022,Alcorn Lady Braves,East Tex. Baptist,Away,Win,2,1,NA,1,2,2,15,12,4,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,5,0,0,1,1,1,11,4,5,0,0,0,0,0,90:00:00,2,10,0,0,0,0,0,6,0,0,0,17,1062
9/13/2022,Alcorn Lady Braves,Nicholls,Away,Loss,2,3,NA,1,2,0,6,3,12,0,1,0,0,0,90:00:00,3,4,0,0,0,0,0,2,0,0,0,3,3,12,7,12,0,1,0,0,0,90:00:00,2,1,0,0,0,0,0,3,0,0,1,17,483
9/21/2022,Alcorn Lady Braves,Centenary (LA),Away,Win,3,1,NA,1,3,2,16,5,8,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,5,0,0,1,1,1,11,3,5,0,0,0,0,0,90:00:00,3,2,0,0,0,0,0,5,0,0,0,17,125
9/23/2022,Alcorn Lady Braves,Chicago St.,Home,Loss,1,3,NA,1,1,1,6,5,9,0,1,0,0,0,90:00:00,3,9,0,0,0,0,0,1,0,0,0,3,2,24,12,4,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,9,1,1,1,17,136
9/30/2022,Alcorn Lady Braves,Jackson St.,Home,Loss,0,2,NA,1,0,0,8,3,10,0,1,0,0,0,90:00:00,2,4,0,0,0,0,0,1,0,0,0,2,2,14,6,16,0,2,0,0,0,90:00:00,0,3,1,0,0,0,0,3,0,0,1,17,314
10/2/2022,Alcorn Lady Braves,Southern U.,Home,Loss,1,2,NA,1,1,0,6,4,5,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,4,0,0,0,2,2,18,8,9,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,1,0,0,1,17,665
10/7/2022,Alcorn Lady Braves,Texas Southern,Home,Loss,0,1,NA,1,0,0,12,6,11,0,1,0,0,0,90:00:00,1,6,0,0,0,0,0,2,0,0,0,1,0,14,7,13,0,2,0,0,0,90:00:00,0,6,1,0,0,0,0,2,0,0,1,17,699
10/9/2022,Alcorn Lady Braves,Prairie View,Home,Win,4,2,NA,1,4,4,22,11,9,0,1,0,0,0,90:00:00,2,2,0,0,0,0,0,7,0,0,1,2,3,7,4,9,0,1,0,0,0,90:00:00,4,7,0,0,0,0,0,1,0,0,0,17,553
10/14/2022,Alcorn Lady Braves,Ark.-Pine Bluff,Away,Win,2,1,NA,1,2,1,7,3,0,0,1,0,0,0,90:00:00,1,6,0,0,0,0,0,0,0,0,1,1,1,17,7,2,0,1,0,0,0,90:00:00,2,1,0,0,0,0,0,5,0,0,0,17,2678
10/16/2022,Alcorn Lady Braves,Grambling,Away,Draw,1,1,NA,1,1,0,6,4,12,0,2,0,0,0,90:00:00,1,1,0,0,0,0,0,4,1,1,0,1,0,8,2,16,0,2,0,0,0,90:00:00,1,3,0,0,0,0,0,9,1,1,0,17,261
10/21/2022,Alcorn Lady Braves,Alabama St.,Away,Draw,0,0,NA,1,0,0,11,6,3,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,3,0,0,0,0,0,12,6,5,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,2,0,0,0,17,7
10/23/2022,Alcorn Lady Braves,Alabama A&M,Away,Win,1,0,NA,1,1,1,9,6,6,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,5,0,0,1,0,0,14,3,5,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,8,0,0,0,17,6
10/28/2022,Alcorn Lady Braves,Mississippi Val.,Away,Draw,0,0,NA,1,0,0,25,8,9,0,0,0,0,0,90:00:00,0,0,1,1,0,0,0,10,0,0,0,0,0,3,0,6,0,1,0,0,0,90:00:00,0,8,1,0,0,0,0,0,0,0,0,17,432
11/3/2022,Alcorn Lady Braves,"Grambling Prairie View, TX",Away,Loss,0,1,2,1,0,0,4,2,4,0,1,0,0,0,110:00:00,1,6,0,0,0,0,0,6,0,0,0,1,1,9,7,4,0,1,0,0,0,110:00:00,0,2,1,0,0,0,0,4,0,0,1,17,261
8/18/2022,American Eagles,Elon,Away,Loss,0,3,NA,1,0,0,9,2,17,0,4,0,0,0,90:00:00,3,3,0,0,0,0,0,5,0,0,0,3,2,9,6,10,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,3,1,1,1,23,1068
8/21/2022,American Eagles,High Point,Away,Draw,1,1,NA,1,1,1,14,5,7,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,7,0,0,0,1,1,14,5,7,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,8,0,0,0,23,19651
8/25/2022,American Eagles,South Fla.,Away,Win,1,0,NA,1,1,1,4,3,6,0,0,0,0,0,84:02:00,0,5,1,0,0,0,0,1,0,0,1,0,0,10,5,5,0,2,0,0,0,84:02:00,1,2,0,0,0,0,0,2,0,0,0,23,651
8/31/2022,American Eagles,George Washington,Home,Draw,0,0,NA,1,0,0,3,2,6,0,2,0,0,0,90:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,0,0,0,90:00:00,0,2,1,0,0,0,0,3,0,0,0,23,249
9/4/2022,American Eagles,William & Mary,Away,Draw,0,0,NA,1,0,0,6,2,4,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,3,0,0,0,0,0,11,4,5,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,5,0,0,0,23,786
9/11/2022,American Eagles,Old Dominion,Away,Draw,2,2,NA,1,2,0,12,6,10,0,2,0,0,0,90:00:00,2,6,0,0,0,0,0,1,0,0,0,2,1,16,8,11,0,2,0,0,0,90:00:00,2,4,0,0,0,0,0,3,0,0,0,23,523
9/17/2022,American Eagles,Holy Cross,Away,Draw,1,1,NA,1,1,0,8,6,6,0,1,0,0,0,90:00:00,1,7,0,0,0,0,0,1,0,0,0,1,1,12,8,10,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,4,0,0,0,23,285
9/21/2022,American Eagles,Bucknell,Home,Loss,0,1,NA,1,0,0,4,3,3,0,2,0,0,0,90:00:00,1,3,0,0,0,0,0,1,0,0,0,1,2,5,4,4,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,1,23,83
9/25/2022,American Eagles,Lafayette,Home,Draw,2,2,NA,1,2,2,6,4,6,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,6,0,0,0,2,2,6,4,7,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,1,0,0,0,23,342
10/1/2022,American Eagles,Army West Point,Away,Loss,0,1,NA,1,0,0,7,5,10,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,3,0,0,0,1,0,15,6,15,0,1,0,0,0,90:00:00,0,5,1,0,0,0,0,2,1,1,1,23,725
10/8/2022,American Eagles,Boston U.,Home,Loss,0,1,NA,1,0,0,4,1,13,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,4,0,0,0,1,2,8,3,10,0,0,0,0,0,90:00:00,0,1,1,1,0,0,0,4,0,0,1,23,68
10/12/2022,American Eagles,Navy,Away,Loss,0,1,NA,1,0,0,15,8,7,1,1,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,0,1,1,12,3,10,1,0,0,0,0,90:00:00,0,8,1,0,0,0,0,2,0,0,1,23,726
10/15/2022,American Eagles,Colgate,Home,Win,2,0,NA,1,2,2,15,5,10,0,2,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,1,0,0,7,2,9,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,4,0,0,0,23,153
10/22/2022,American Eagles,Lehigh,Away,Loss,1,3,NA,1,1,0,6,1,8,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,2,0,0,0,3,3,13,8,7,0,1,0,0,0,90:00:00,1,0,0,0,0,0,0,3,0,0,1,23,352
10/26/2022,American Eagles,Loyola Maryland,Away,Win,2,1,NA,1,2,0,5,3,11,0,2,0,0,0,90:00:00,1,4,0,0,0,0,0,0,1,1,1,1,0,25,5,9,0,2,0,0,0,90:00:00,2,1,0,0,0,0,0,7,0,0,0,23,369
8/18/2022,App State Mountaineers,Liberty,Home,Draw,0,0,NA,1,0,0,4,2,14,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,1,0,0,0,0,0,18,3,13,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,5,0,0,0,27,355
8/21/2022,App State Mountaineers,USC Upstate,Away,Draw,0,0,NA,1,0,0,12,6,10,0,3,0,0,0,90:00:00,0,3,1,0,0,0,0,6,0,0,0,0,0,9,3,14,0,1,0,0,0,90:00:00,0,6,1,0,0,0,0,1,0,0,0,27,10411
8/25/2022,App State Mountaineers,UT Martin,Home,Win,2,1,NA,1,2,1,15,9,8,0,2,0,0,0,90:00:00,1,3,0,0,0,0,0,3,0,0,1,1,1,9,4,13,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,3,0,0,0,27,695
8/28/2022,App State Mountaineers,George Mason,Away,Draw,0,0,NA,1,0,0,9,3,18,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,6,0,0,0,0,0,7,4,12,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,8,0,0,0,27,248
9/4/2022,App State Mountaineers,Clemson,Away,Loss,0,3,NA,1,0,0,2,0,9,0,0,0,0,0,90:00:00,3,13,0,0,0,0,0,1,0,0,0,3,1,32,16,8,0,1,0,0,0,90:00:00,0,0,1,1,0,0,0,12,0,1,1,27,147
9/8/2022,App State Mountaineers,ETSU,Home,Loss,1,3,NA,1,1,0,18,8,11,0,0,0,0,0,90:00:00,3,3,0,0,0,0,0,6,1,1,0,3,1,9,6,19,0,2,0,0,0,90:00:00,1,7,0,0,0,0,0,1,0,0,1,27,198
9/11/2022,App State Mountaineers,Col. of Charleston,Away,Loss,1,2,NA,1,1,1,12,6,7,0,1,0,0,0,90:00:00,2,2,0,0,0,0,0,2,0,0,0,2,2,19,4,11,0,2,0,0,0,90:00:00,1,5,0,0,0,0,0,7,0,0,1,27,1014
9/15/2022,App State Mountaineers,Radford,Home,Draw,2,2,NA,1,2,0,15,6,10,0,2,0,0,0,90:00:00,2,8,0,0,0,0,0,3,0,0,0,2,1,15,10,11,0,2,0,0,0,90:00:00,2,4,0,0,0,0,0,7,1,1,0,27,563
9/18/2022,App State Mountaineers,ULM,Home,Win,1,0,NA,1,1,1,19,13,10,1,3,0,0,0,90:00:00,0,9,1,0,0,0,0,5,0,0,1,0,0,26,9,7,0,2,0,0,0,90:00:00,1,12,0,0,0,0,0,4,0,0,0,27,498
9/22/2022,App State Mountaineers,Coastal Carolina,Home,Win,2,1,NA,1,2,2,20,5,7,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,4,0,0,1,1,1,7,2,11,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,0,0,0,0,27,149
9/25/2022,App State Mountaineers,Marshall,Away,Loss,2,3,NA,1,2,1,9,6,11,0,1,0,0,0,90:00:00,3,4,0,0,0,0,0,2,0,0,0,3,2,11,7,13,1,1,0,0,0,90:00:00,2,4,0,0,0,0,0,9,0,0,1,27,388
9/30/2022,App State Mountaineers,James Madison,Away,Loss,0,1,NA,1,0,0,5,2,12,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,1,0,0,0,1,1,11,7,4,0,0,0,0,0,90:00:00,0,2,1,1,0,0,0,7,0,0,1,27,317
10/6/2022,App State Mountaineers,Georgia St.,Home,Loss,0,1,NA,1,0,0,12,5,12,0,2,0,0,0,90:00:00,1,6,0,0,0,0,0,2,0,0,0,1,0,11,7,7,0,2,0,0,0,90:00:00,0,5,1,0,0,0,0,7,0,0,1,27,254
10/9/2022,App State Mountaineers,Ga. Southern,Away,Loss,0,2,NA,1,0,0,10,5,7,0,1,0,0,0,90:00:00,2,6,0,0,0,0,0,3,0,0,0,2,2,14,8,9,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,1,0,0,1,27,253
10/14/2022,App State Mountaineers,Old Dominion,Home,Win,1,0,NA,1,1,0,9,5,10,0,2,0,0,0,90:00:00,0,8,1,0,0,0,0,2,0,0,1,0,0,15,8,10,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,0,27,523
10/20/2022,App State Mountaineers,Southern Miss.,Away,Win,1,0,NA,1,1,1,4,4,9,0,1,0,0,0,90:00:00,0,8,1,0,0,0,0,3,0,0,1,0,0,13,8,2,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,8,0,0,0,27,664
10/23/2022,App State Mountaineers,Louisiana,Home,Win,3,1,NA,1,3,3,16,8,11,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,4,0,0,1,1,0,8,7,9,0,0,0,0,0,90:00:00,3,5,0,0,0,0,0,3,0,0,0,27,671
10/27/2022,App State Mountaineers,Texas St.,Away,Loss,0,1,NA,1,0,0,5,3,14,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,2,0,0,0,1,1,17,6,9,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,9,0,0,1,27,670
10/31/2022,App State Mountaineers,"Marshall Foley, AL",Away,Loss,1,2,2,1,1,2,15,5,22,0,3,0,0,0,110:00:00,2,3,0,0,0,0,0,1,0,0,0,2,1,14,5,26,0,2,0,0,0,110:00:00,1,4,0,0,0,0,0,4,0,0,1,27,388
8/18/2022,Arizona Wildcats,Iowa St.,Home,Win,2,1,NA,1,2,1,19,8,12,0,2,0,0,0,90:00:00,1,2,0,0,0,0,0,15,0,0,1,1,1,6,3,8,1,1,0,0,0,90:00:00,2,7,0,0,0,0,0,3,0,0,0,29,311
8/21/2022,Arizona Wildcats,Texas Tech,Away,Win,1,0,NA,1,1,1,6,3,11,0,1,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,1,0,0,17,6,8,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,7,0,0,0,29,700
8/25/2022,Arizona Wildcats,Nebraska,Away,Draw,1,1,NA,1,1,1,8,5,14,0,3,0,0,0,90:00:00,1,4,0,0,0,0,0,1,0,0,0,1,0,10,4,16,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,6,0,0,0,29,463
9/1/2022,Arizona Wildcats,Grand Canyon,Away,Loss,0,1,NA,1,0,0,6,1,12,0,0,0,0,0,90:00:00,1,0,0,0,0,0,0,4,0,0,0,1,1,10,1,4,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,4,0,0,1,29,1104
9/4/2022,Arizona Wildcats,UAB,Home,Draw,2,2,NA,1,2,1,16,8,6,0,1,0,0,0,90:00:00,2,6,0,0,0,0,0,5,1,1,0,2,2,9,8,10,0,1,0,0,0,90:00:00,2,6,0,0,0,0,0,0,0,0,0,29,9
9/11/2022,Arizona Wildcats,Pepperdine,Home,Loss,0,2,NA,1,0,0,3,0,10,0,0,0,0,0,90:00:00,2,4,0,0,0,0,0,2,0,0,0,2,0,19,6,2,0,1,0,0,0,90:00:00,0,0,1,0,0,0,0,6,1,1,1,29,541
9/18/2022,Arizona Wildcats,UC Davis,Home,Win,1,0,NA,1,1,1,12,4,5,0,2,0,0,0,90:00:00,0,3,1,0,0,0,0,3,0,0,1,0,0,6,3,7,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,11,0,0,0,29,108
